class,age,expID,sessionID,filename,valid
boat,3,cdmrunv3,1533420228060.png,boat_sketch_age3_cdm_run_v31533420228060.png,1
cup,3,cdmrunv3,1534796290724.png,cup_sketch_age3_cdm_run_v31534796290724.png,1
cat,3,cdmrunv4,1541793406143.png,cat_sketch_age3_cdm_run_v41541793406143.png,1
car,3,cdmrunv3,1535052349334.png,car_sketch_age3_cdm_run_v31535052349334.png,1
bowl,5,cdmrunv3,1531868519222.png,bowl_sketch_age5_cdm_run_v31531868519222.png,1
cup,8,cdmrunv3,1534118008687.png,cup_sketch_age8_cdm_run_v31534118008687.png,1
sheep,3,cdmrunv4,1542066236605.png,sheep_sketch_age3_cdm_run_v41542066236605.png,1
cat,8,cdmrunv4,1542052947314.png,cat_sketch_age8_cdm_run_v41542052947314.png,1
car,10,cdmrunv3,1534453922980.png,car_sketch_age10_cdm_run_v31534453922980.png,1
house,6,cdmrunv3,1525974358965.png,house_sketch_age6_cdm_run_v31525974358965.png,1
tree,2,cdmrunv3,1526493024418.png,tree_sketch_age2_cdm_run_v31526493024418.png,1
frog,10,cdmrunv4,1541285946697.png,frog_sketch_age10_cdm_run_v41541285946697.png,1
rabbit,7,cdmrunv3,1530394444658.png,rabbit_sketch_age7_cdm_run_v31530394444658.png,1
tree,5,cdmrunv3,1526072349961.png,tree_sketch_age5_cdm_run_v31526072349961.png,1
couch,10,cdmrunv3,1532115817769.png,couch_sketch_age10_cdm_run_v31532115817769.png,1
phone,4,cdmrunv3,1531688398628.png,phone_sketch_age4_cdm_run_v31531688398628.png,1
airplane,5,cdmrunv3,1528061399199.png,airplane_sketch_age5_cdm_run_v31528061399199.png,1
rabbit,10,cdmrunv3,1528056599279.png,rabbit_sketch_age10_cdm_run_v31528056599279.png,1
cup,5,cdmrunv3,1532541152652.png,cup_sketch_age5_cdm_run_v31532541152652.png,1
boat,10,cdmrunv3,1533940808652.png,boat_sketch_age10_cdm_run_v31533940808652.png,1
fish,3,cdmrunv3,1533161917291.png,fish_sketch_age3_cdm_run_v31533161917291.png,1
person,10,cdmrunv3,1533764545218.png,person_sketch_age10_cdm_run_v31533764545218.png,1
train,5,cdmrunv4,1540068440653.png,train_sketch_age5_cdm_run_v41540068440653.png,1
house,2,cdmrunv3,1534968240341.png,house_sketch_age2_cdm_run_v31534968240341.png,1
tree,4,cdmrunv3,1534286292443.png,tree_sketch_age4_cdm_run_v31534286292443.png,1
car,3,cdmrunv3,1534624900915.png,car_sketch_age3_cdm_run_v31534624900915.png,1
cup,3,cdmrunv3,1533589784346.png,cup_sketch_age3_cdm_run_v31533589784346.png,1
fish,9,cdmrunv3,1533844614465.png,fish_sketch_age9_cdm_run_v31533844614465.png,1
phone,3,cdmrunv4,1542068063568.png,phone_sketch_age3_cdm_run_v41542068063568.png,1
train,9,cdmrunv4,1541182623838.png,train_sketch_age9_cdm_run_v41541182623838.png,1
fish,6,cdmrunv3,1526665223948.png,fish_sketch_age6_cdm_run_v31526665223948.png,1
bird,3,cdmrunv3,1531775181251.png,bird_sketch_age3_cdm_run_v31531775181251.png,1
dog,2,cdmrunv3,1533837442274.png,dog_sketch_age2_cdm_run_v31533837442274.png,1
fish,10,cdmrunv3,1533319405704.png,fish_sketch_age10_cdm_run_v31533319405704.png,1
tree,7,cdmrunv3,1533165861944.png,tree_sketch_age7_cdm_run_v31533165861944.png,1
train,3,cdmrunv4,1540332232245.png,train_sketch_age3_cdm_run_v41540332232245.png,1
tree,2,cdmrunv3,1534539393276.png,tree_sketch_age2_cdm_run_v31534539393276.png,1
cup,5,cdmrunv3,1534277725122.png,cup_sketch_age5_cdm_run_v31534277725122.png,1
scissors,2,cdmrunv4,1539461676458.png,scissors_sketch_age2_cdm_run_v41539461676458.png,1
fish,5,cdmrunv3,1534026736404.png,fish_sketch_age5_cdm_run_v31534026736404.png,1
bear,5,cdmrunv4,1536534491463.png,bear_sketch_age5_cdm_run_v41536534491463.png,1
frog,2,cdmrunv4,1540069771059.png,frog_sketch_age2_cdm_run_v41540069771059.png,1
cup,3,cdmrunv3,1534118396921.png,cup_sketch_age3_cdm_run_v31534118396921.png,1
train,4,cdmrunv4,1540414760876.png,train_sketch_age4_cdm_run_v41540414760876.png,1
fish,3,cdmrunv3,1526765931739.png,fish_sketch_age3_cdm_run_v31526765931739.png,1
scissors,2,cdmrunv4,1540154097653.png,scissors_sketch_age2_cdm_run_v41540154097653.png,1
car,9,cdmrunv3,1533161571311.png,car_sketch_age9_cdm_run_v31533161571311.png,1
couch,2,cdmrunv3,1531611461307.png,couch_sketch_age2_cdm_run_v31531611461307.png,1
phone,3,cdmrunv4,1542133042136.png,phone_sketch_age3_cdm_run_v41542133042136.png,1
tree,6,cdmrunv3,1534789944407.png,tree_sketch_age6_cdm_run_v31534789944407.png,1
scissors,4,cdmrunv4,1536178424927.png,scissors_sketch_age4_cdm_run_v41536178424927.png,1
bowl,7,cdmrunv3,1530817481755.png,bowl_sketch_age7_cdm_run_v31530817481755.png,1
house,6,cdmrunv3,1534361666531.png,house_sketch_age6_cdm_run_v31534361666531.png,1
car,5,cdmrunv3,1526492191665.png,car_sketch_age5_cdm_run_v31526492191665.png,1
tree,3,cdmrunv3,1533236779925.png,tree_sketch_age3_cdm_run_v31533236779925.png,1
dog,8,cdmrunv3,1535830420056.png,dog_sketch_age8_cdm_run_v31535830420056.png,1
dog,5,cdmrunv3,1535047381610.png,dog_sketch_age5_cdm_run_v31535047381610.png,1
bowl,5,cdmrunv3,1530485447745.png,bowl_sketch_age5_cdm_run_v31530485447745.png,1
boat,5,cdmrunv3,1532802171541.png,boat_sketch_age5_cdm_run_v31532802171541.png,1
train,3,cdmrunv4,1540077574466.png,train_sketch_age3_cdm_run_v41540077574466.png,1
dog,4,cdmrunv3,1532559711223.png,dog_sketch_age4_cdm_run_v31532559711223.png,1
boat,8,cdmrunv3,1533413889227.png,boat_sketch_age8_cdm_run_v31533413889227.png,1
rabbit,3,cdmrunv3,1531693813983.png,rabbit_sketch_age3_cdm_run_v31531693813983.png,1
phone,6,cdmrunv4,1536535234127.png,phone_sketch_age6_cdm_run_v41536535234127.png,1
bird,4,cdmrunv3,1530816545217.png,bird_sketch_age4_cdm_run_v31530816545217.png,1
rabbit,4,cdmrunv3,1531941504435.png,rabbit_sketch_age4_cdm_run_v31531941504435.png,1
house,2,cdmrunv3,1535403541314.png,house_sketch_age2_cdm_run_v31535403541314.png,1
couch,3,cdmrunv3,1531353094485.png,couch_sketch_age3_cdm_run_v31531353094485.png,1
car,7,cdmrunv3,1526598717979.png,car_sketch_age7_cdm_run_v31526598717979.png,1
scissors,2,cdmrunv4,1541877298788.png,scissors_sketch_age2_cdm_run_v41541877298788.png,1
frog,4,cdmrunv4,1540147652298.png,frog_sketch_age4_cdm_run_v41540147652298.png,1
rabbit,7,cdmrunv3,1528580399104.png,rabbit_sketch_age7_cdm_run_v31528580399104.png,1
bird,10,cdmrunv3,1529097221520.png,bird_sketch_age10_cdm_run_v31529097221520.png,1
boat,10,cdmrunv3,1532560208636.png,boat_sketch_age10_cdm_run_v31532560208636.png,1
rabbit,2,cdmrunv3,1530385056869.png,rabbit_sketch_age2_cdm_run_v31530385056869.png,1
key,5,cdmrunv4,1537650464349.png,key_sketch_age5_cdm_run_v41537650464349.png,1
dog,5,cdmrunv3,1534620925622.png,dog_sketch_age5_cdm_run_v31534620925622.png,1
boat,10,cdmrunv3,1533248660452.png,boat_sketch_age10_cdm_run_v31533248660452.png,1
dog,10,cdmrunv3,1533333223605.png,dog_sketch_age10_cdm_run_v31533333223605.png,1
house,3,cdmrunv3,1534019314439.png,house_sketch_age3_cdm_run_v31534019314439.png,1
boat,6,cdmrunv3,1532646358353.png,boat_sketch_age6_cdm_run_v31532646358353.png,1
rabbit,6,cdmrunv3,1532117602626.png,rabbit_sketch_age6_cdm_run_v31532117602626.png,1
tree,3,cdmrunv3,1533074167022.png,tree_sketch_age3_cdm_run_v31533074167022.png,1
dog,3,cdmrunv3,1536011164972.png,dog_sketch_age3_cdm_run_v31536011164972.png,1
house,5,cdmrunv3,1533924351945.png,house_sketch_age5_cdm_run_v31533924351945.png,1
fish,10,cdmrunv3,1526152332221.png,fish_sketch_age10_cdm_run_v31526152332221.png,1
fish,10,cdmrunv3,1533249424986.png,fish_sketch_age10_cdm_run_v31533249424986.png,1
chair,6,cdmrunv3,1531776375845.png,chair_sketch_age6_cdm_run_v31531776375845.png,1
person,8,cdmrunv3,1533148815589.png,person_sketch_age8_cdm_run_v31533148815589.png,1
dog,7,cdmrunv3,1532730363351.png,dog_sketch_age7_cdm_run_v31532730363351.png,1
chair,5,cdmrunv3,1528487999206.png,chair_sketch_age5_cdm_run_v31528487999206.png,1
dog,2,cdmrunv3,1533152352798.png,dog_sketch_age2_cdm_run_v31533152352798.png,1
bike,10,cdmrunv3,1529354999119.png,bike_sketch_age10_cdm_run_v31529354999119.png,1
phone,10,cdmrunv4,1537649176410.png,phone_sketch_age10_cdm_run_v41537649176410.png,1
dog,3,cdmrunv3,1533583895456.png,dog_sketch_age3_cdm_run_v31533583895456.png,1
tree,2,cdmrunv3,1534373551923.png,tree_sketch_age2_cdm_run_v31534373551923.png,1
key,6,cdmrunv4,1540159781935.png,key_sketch_age6_cdm_run_v41540159781935.png,1
chair,3,cdmrunv3,1530483097040.png,chair_sketch_age3_cdm_run_v31530483097040.png,1
train,4,cdmrunv4,1538847806009.png,train_sketch_age4_cdm_run_v41538847806009.png,1
house,4,cdmrunv3,1534801537754.png,house_sketch_age4_cdm_run_v31534801537754.png,1
tree,8,cdmrunv3,1535928799016.png,tree_sketch_age8_cdm_run_v31535928799016.png,1
fish,3,cdmrunv3,1526593921790.png,fish_sketch_age3_cdm_run_v31526593921790.png,1
phone,5,cdmrunv3,1528319399073.png,phone_sketch_age5_cdm_run_v31528319399073.png,1
train,4,cdmrunv4,1540075430036.png,train_sketch_age4_cdm_run_v41540075430036.png,1
train,3,cdmrunv4,1541288589117.png,train_sketch_age3_cdm_run_v41541288589117.png,1
fish,9,cdmrunv3,1533596022363.png,fish_sketch_age9_cdm_run_v31533596022363.png,1
boat,9,cdmrunv3,1532644511956.png,boat_sketch_age9_cdm_run_v31532644511956.png,1
tree,3,cdmrunv3,1535311389251.png,tree_sketch_age3_cdm_run_v31535311389251.png,1
boat,7,cdmrunv3,1526417564997.png,boat_sketch_age7_cdm_run_v31526417564997.png,1
couch,3,cdmrunv3,1528227893962.png,couch_sketch_age3_cdm_run_v31528227893962.png,1
key,4,cdmrunv4,1540070369283.png,key_sketch_age4_cdm_run_v41540070369283.png,1
rabbit,6,cdmrunv3,1528588199098.png,rabbit_sketch_age6_cdm_run_v31528588199098.png,1
bear,9,cdmrunv4,1540330512753.png,bear_sketch_age9_cdm_run_v41540330512753.png,1
key,3,cdmrunv4,1539205356162.png,key_sketch_age3_cdm_run_v41539205356162.png,1
chair,10,cdmrunv3,1530652167310.png,chair_sketch_age10_cdm_run_v31530652167310.png,1
boat,3,cdmrunv3,1533424042057.png,boat_sketch_age3_cdm_run_v31533424042057.png,1
bear,4,cdmrunv4,1541977171207.png,bear_sketch_age4_cdm_run_v41541977171207.png,1
train,4,cdmrunv4,1541195291014.png,train_sketch_age4_cdm_run_v41541195291014.png,1
scissors,4,cdmrunv4,1540147652298.png,scissors_sketch_age4_cdm_run_v41540147652298.png,1
frog,2,cdmrunv4,1541877298788.png,frog_sketch_age2_cdm_run_v41541877298788.png,1
car,3,cdmrunv3,1535738891937.png,car_sketch_age3_cdm_run_v31535738891937.png,1
couch,5,cdmrunv3,1531612336103.png,couch_sketch_age5_cdm_run_v31531612336103.png,1
bird,8,cdmrunv3,1529262599391.png,bird_sketch_age8_cdm_run_v31529262599391.png,1
scissors,3,cdmrunv4,1536529414716.png,scissors_sketch_age3_cdm_run_v41536529414716.png,1
phone,7,cdmrunv3,1529088599359.png,phone_sketch_age7_cdm_run_v31529088599359.png,1
dog,7,cdmrunv3,1533765027411.png,dog_sketch_age7_cdm_run_v31533765027411.png,1
dog,3,cdmrunv3,1534028220089.png,dog_sketch_age3_cdm_run_v31534028220089.png,1
phone,10,cdmrunv4,1541371871934.png,phone_sketch_age10_cdm_run_v41541371871934.png,1
chair,3,cdmrunv3,1531338718908.png,chair_sketch_age3_cdm_run_v31531338718908.png,1
tree,2,cdmrunv3,1534107951589.png,tree_sketch_age2_cdm_run_v31534107951589.png,1
airplane,10,cdmrunv3,1531611702316.png,airplane_sketch_age10_cdm_run_v31531611702316.png,1
house,5,cdmrunv3,1533771560093.png,house_sketch_age5_cdm_run_v31533771560093.png,1
frog,4,cdmrunv4,1536178424927.png,frog_sketch_age4_cdm_run_v41536178424927.png,1
phone,3,cdmrunv4,1537132863659.png,phone_sketch_age3_cdm_run_v41537132863659.png,1
sheep,2,cdmrunv4,1541875677193.png,sheep_sketch_age2_cdm_run_v41541875677193.png,1
phone,10,cdmrunv3,1532028701741.png,phone_sketch_age10_cdm_run_v31532028701741.png,1
train,4,cdmrunv4,1541376096056.png,train_sketch_age4_cdm_run_v41541376096056.png,1
house,5,cdmrunv3,1526254092272.png,house_sketch_age5_cdm_run_v31526254092272.png,1
house,4,cdmrunv3,1526592878172.png,house_sketch_age4_cdm_run_v31526592878172.png,1
cup,5,cdmrunv3,1532989987843.png,cup_sketch_age5_cdm_run_v31532989987843.png,1
scissors,2,cdmrunv4,1540069771059.png,scissors_sketch_age2_cdm_run_v41540069771059.png,1
airplane,6,cdmrunv3,1528746703642.png,airplane_sketch_age6_cdm_run_v31528746703642.png,1
couch,7,cdmrunv3,1528838399095.png,couch_sketch_age7_cdm_run_v31528838399095.png,1
phone,5,cdmrunv4,1541180944712.png,phone_sketch_age5_cdm_run_v41541180944712.png,1
rabbit,4,cdmrunv3,1529271233301.png,rabbit_sketch_age4_cdm_run_v31529271233301.png,1
tree,4,cdmrunv3,1533581724973.png,tree_sketch_age4_cdm_run_v31533581724973.png,1
bear,5,cdmrunv4,1537556090670.png,bear_sketch_age5_cdm_run_v41537556090670.png,1
train,2,cdmrunv4,1537468067553.png,train_sketch_age2_cdm_run_v41537468067553.png,1
phone,4,cdmrunv3,1530481705566.png,phone_sketch_age4_cdm_run_v31530481705566.png,1
boat,4,cdmrunv3,1532716386819.png,boat_sketch_age4_cdm_run_v31532716386819.png,1
boat,9,cdmrunv3,1533251095500.png,boat_sketch_age9_cdm_run_v31533251095500.png,1
cup,2,cdmrunv3,1526493522883.png,cup_sketch_age2_cdm_run_v31526493522883.png,1
phone,10,cdmrunv3,1531590758359.png,phone_sketch_age10_cdm_run_v31531590758359.png,1
frog,2,cdmrunv4,1539461676458.png,frog_sketch_age2_cdm_run_v41539461676458.png,1
phone,4,cdmrunv4,1539972713402.png,phone_sketch_age4_cdm_run_v41539972713402.png,1
bird,6,cdmrunv3,1532112624073.png,bird_sketch_age6_cdm_run_v31532112624073.png,1
phone,7,cdmrunv4,1541183668493.png,phone_sketch_age7_cdm_run_v41541183668493.png,1
airplane,5,cdmrunv3,1531950791739.png,airplane_sketch_age5_cdm_run_v31531950791739.png,1
tree,9,cdmrunv3,1526757005823.png,tree_sketch_age9_cdm_run_v31526757005823.png,1
phone,2,cdmrunv3,1531428472392.png,phone_sketch_age2_cdm_run_v31531428472392.png,1
bowl,6,cdmrunv3,1527974237867.png,bowl_sketch_age6_cdm_run_v31527974237867.png,1
couch,4,cdmrunv3,1528492076220.png,couch_sketch_age4_cdm_run_v31528492076220.png,1
phone,4,cdmrunv3,1531858496244.png,phone_sketch_age4_cdm_run_v31531858496244.png,1
bird,2,cdmrunv3,1528238432992.png,bird_sketch_age2_cdm_run_v31528238432992.png,1
cat,6,cdmrunv4,1542048599263.png,cat_sketch_age6_cdm_run_v41542048599263.png,1
couch,4,cdmrunv3,1530480400108.png,couch_sketch_age4_cdm_run_v31530480400108.png,1
person,5,cdmrunv3,1535915417713.png,person_sketch_age5_cdm_run_v31535915417713.png,1
bike,6,cdmrunv3,1528064164353.png,bike_sketch_age6_cdm_run_v31528064164353.png,1
scissors,5,cdmrunv4,1541977671135.png,scissors_sketch_age5_cdm_run_v41541977671135.png,1
sheep,3,cdmrunv4,1541192715495.png,sheep_sketch_age3_cdm_run_v41541192715495.png,1
airplane,4,cdmrunv3,1529092199275.png,airplane_sketch_age4_cdm_run_v31529092199275.png,1
train,2,cdmrunv4,1539983756478.png,train_sketch_age2_cdm_run_v41539983756478.png,1
car,4,cdmrunv3,1534875113287.png,car_sketch_age4_cdm_run_v31534875113287.png,1
scissors,9,cdmrunv4,1536527300044.png,scissors_sketch_age9_cdm_run_v41536527300044.png,1
car,2,cdmrunv3,1526064952740.png,car_sketch_age2_cdm_run_v31526064952740.png,1
boat,9,cdmrunv3,1532977275424.png,boat_sketch_age9_cdm_run_v31532977275424.png,1
sheep,6,cdmrunv4,1541967175933.png,sheep_sketch_age6_cdm_run_v41541967175933.png,1
couch,5,cdmrunv3,1529181599174.png,couch_sketch_age5_cdm_run_v31529181599174.png,1
boat,7,cdmrunv3,1526061922561.png,boat_sketch_age7_cdm_run_v31526061922561.png,1
tree,6,cdmrunv3,1534367635067.png,tree_sketch_age6_cdm_run_v31534367635067.png,1
bird,5,cdmrunv3,1529011799119.png,bird_sketch_age5_cdm_run_v31529011799119.png,1
cup,7,cdmrunv3,1526060708396.png,cup_sketch_age7_cdm_run_v31526060708396.png,1
bear,2,cdmrunv4,1542133434272.png,bear_sketch_age2_cdm_run_v41542133434272.png,1
car,5,cdmrunv3,1535744931551.png,car_sketch_age5_cdm_run_v31535744931551.png,1
train,4,cdmrunv4,1536683678556.png,train_sketch_age4_cdm_run_v41536683678556.png,1
cup,6,cdmrunv3,1526063462438.png,cup_sketch_age6_cdm_run_v31526063462438.png,1
frog,6,cdmrunv4,1541282871578.png,frog_sketch_age6_cdm_run_v41541282871578.png,1
boat,3,cdmrunv3,1534622915555.png,boat_sketch_age3_cdm_run_v31534622915555.png,1
key,10,cdmrunv4,1541973472864.png,key_sketch_age10_cdm_run_v41541973472864.png,1
phone,9,cdmrunv3,1530742633692.png,phone_sketch_age9_cdm_run_v31530742633692.png,1
bear,2,cdmrunv4,1540576438112.png,bear_sketch_age2_cdm_run_v41540576438112.png,1
person,9,cdmrunv3,1533843411077.png,person_sketch_age9_cdm_run_v31533843411077.png,1
cat,5,cdmrunv4,1541970856667.png,cat_sketch_age5_cdm_run_v41541970856667.png,1
phone,9,cdmrunv3,1531765176396.png,phone_sketch_age9_cdm_run_v31531765176396.png,1
person,4,cdmrunv3,1535227814893.png,person_sketch_age4_cdm_run_v31535227814893.png,1
fish,7,cdmrunv3,1526064719488.png,fish_sketch_age7_cdm_run_v31526064719488.png,1
sheep,2,cdmrunv4,1538955051432.png,sheep_sketch_age2_cdm_run_v41538955051432.png,1
fish,3,cdmrunv3,1533076485873.png,fish_sketch_age3_cdm_run_v31533076485873.png,1
dog,4,cdmrunv3,1533334630848.png,dog_sketch_age4_cdm_run_v31533334630848.png,1
cup,4,cdmrunv3,1534622195685.png,cup_sketch_age4_cdm_run_v31534622195685.png,1
scissors,10,cdmrunv4,1537128879867.png,scissors_sketch_age10_cdm_run_v41537128879867.png,1
tree,10,cdmrunv3,1534270688827.png,tree_sketch_age10_cdm_run_v31534270688827.png,1
scissors,3,cdmrunv4,1539466782907.png,scissors_sketch_age3_cdm_run_v41539466782907.png,1
key,4,cdmrunv4,1540320464830.png,key_sketch_age4_cdm_run_v41540320464830.png,1
couch,6,cdmrunv3,1531606164975.png,couch_sketch_age6_cdm_run_v31531606164975.png,1
fish,4,cdmrunv3,1534528261896.png,fish_sketch_age4_cdm_run_v31534528261896.png,1
tree,3,cdmrunv3,1534623270254.png,tree_sketch_age3_cdm_run_v31534623270254.png,1
frog,2,cdmrunv4,1541192829790.png,frog_sketch_age2_cdm_run_v41541192829790.png,1
chair,5,cdmrunv3,1531608572760.png,chair_sketch_age5_cdm_run_v31531608572760.png,1
cat,6,cdmrunv4,1537652471568.png,cat_sketch_age6_cdm_run_v41537652471568.png,1
tree,6,cdmrunv3,1533760726982.png,tree_sketch_age6_cdm_run_v31533760726982.png,1
frog,2,cdmrunv4,1539454719129.png,frog_sketch_age2_cdm_run_v41539454719129.png,1
couch,8,cdmrunv3,1530553622585.png,couch_sketch_age8_cdm_run_v31530553622585.png,1
chair,9,cdmrunv3,1529360399092.png,chair_sketch_age9_cdm_run_v31529360399092.png,1
bowl,5,cdmrunv3,1529100447884.png,bowl_sketch_age5_cdm_run_v31529100447884.png,1
rabbit,5,cdmrunv3,1529435452831.png,rabbit_sketch_age5_cdm_run_v31529435452831.png,1
scissors,2,cdmrunv4,1541192829790.png,scissors_sketch_age2_cdm_run_v41541192829790.png,1
phone,3,cdmrunv4,1540591727617.png,phone_sketch_age3_cdm_run_v41540591727617.png,1
scissors,2,cdmrunv4,1539454719129.png,scissors_sketch_age2_cdm_run_v41539454719129.png,1
train,3,cdmrunv4,1538850484194.png,train_sketch_age3_cdm_run_v41538850484194.png,1
car,2,cdmrunv3,1533934148388.png,car_sketch_age2_cdm_run_v31533934148388.png,1
scissors,2,cdmrunv4,1540415660058.png,scissors_sketch_age2_cdm_run_v41540415660058.png,1
car,6,cdmrunv3,1534110873366.png,car_sketch_age6_cdm_run_v31534110873366.png,1
frog,3,cdmrunv4,1539466782907.png,frog_sketch_age3_cdm_run_v41539466782907.png,1
person,5,cdmrunv3,1526157427450.png,person_sketch_age5_cdm_run_v31526157427450.png,1
person,3,cdmrunv3,1534971861101.png,person_sketch_age3_cdm_run_v31534971861101.png,1
chair,4,cdmrunv3,1528324072022.png,chair_sketch_age4_cdm_run_v31528324072022.png,1
car,4,cdmrunv3,1532465462021.png,car_sketch_age4_cdm_run_v31532465462021.png,1
person,10,cdmrunv3,1532804263628.png,person_sketch_age10_cdm_run_v31532804263628.png,1
boat,2,cdmrunv3,1533231580209.png,boat_sketch_age2_cdm_run_v31533231580209.png,1
rabbit,2,cdmrunv3,1531777386499.png,rabbit_sketch_age2_cdm_run_v31531777386499.png,1
couch,7,cdmrunv3,1530818736526.png,couch_sketch_age7_cdm_run_v31530818736526.png,1
couch,5,cdmrunv3,1530486011120.png,couch_sketch_age5_cdm_run_v31530486011120.png,1
cup,6,cdmrunv3,1526580838432.png,cup_sketch_age6_cdm_run_v31526580838432.png,1
house,4,cdmrunv3,1536005375097.png,house_sketch_age4_cdm_run_v31536005375097.png,1
bird,5,cdmrunv3,1532125606511.png,bird_sketch_age5_cdm_run_v31532125606511.png,1
scissors,6,cdmrunv4,1541282871578.png,scissors_sketch_age6_cdm_run_v41541282871578.png,1
car,4,cdmrunv3,1532715129943.png,car_sketch_age4_cdm_run_v31532715129943.png,1
phone,5,cdmrunv4,1539114877832.png,phone_sketch_age5_cdm_run_v41539114877832.png,1
dog,5,cdmrunv3,1534534946282.png,dog_sketch_age5_cdm_run_v31534534946282.png,1
chair,3,cdmrunv3,1528061999122.png,chair_sketch_age3_cdm_run_v31528061999122.png,1
phone,6,cdmrunv3,1531951649591.png,phone_sketch_age6_cdm_run_v31531951649591.png,1
frog,9,cdmrunv4,1536527300044.png,frog_sketch_age9_cdm_run_v41536527300044.png,1
airplane,6,cdmrunv3,1532113255816.png,airplane_sketch_age6_cdm_run_v31532113255816.png,1
couch,3,cdmrunv3,1529529599232.png,couch_sketch_age3_cdm_run_v31529529599232.png,1
boat,4,cdmrunv3,1534791081013.png,boat_sketch_age4_cdm_run_v31534791081013.png,1
person,2,cdmrunv3,1535055752386.png,person_sketch_age2_cdm_run_v31535055752386.png,1
boat,5,cdmrunv3,1533762290811.png,boat_sketch_age5_cdm_run_v31533762290811.png,1
cat,9,cdmrunv4,1541284716655.png,cat_sketch_age9_cdm_run_v41541284716655.png,1
car,8,cdmrunv3,1535234078296.png,car_sketch_age8_cdm_run_v31535234078296.png,1
rabbit,4,cdmrunv3,1529092415344.png,rabbit_sketch_age4_cdm_run_v31529092415344.png,1
dog,2,cdmrunv3,1533484800037.png,dog_sketch_age2_cdm_run_v31533484800037.png,1
house,2,cdmrunv3,1535837645031.png,house_sketch_age2_cdm_run_v31535837645031.png,1
car,5,cdmrunv3,1533427429737.png,car_sketch_age5_cdm_run_v31533427429737.png,1
dog,2,cdmrunv3,1535397776266.png,dog_sketch_age2_cdm_run_v31535397776266.png,1
bike,10,cdmrunv3,1532114536745.png,bike_sketch_age10_cdm_run_v31532114536745.png,1
chair,5,cdmrunv3,1532122045716.png,chair_sketch_age5_cdm_run_v31532122045716.png,1
train,10,cdmrunv4,1537649559247.png,train_sketch_age10_cdm_run_v41537649559247.png,1
car,8,cdmrunv3,1534794949914.png,car_sketch_age8_cdm_run_v31534794949914.png,1
phone,10,cdmrunv4,1541189525591.png,phone_sketch_age10_cdm_run_v41541189525591.png,1
bird,7,cdmrunv3,1528057829952.png,bird_sketch_age7_cdm_run_v31528057829952.png,1
bike,10,cdmrunv3,1528750199149.png,bike_sketch_age10_cdm_run_v31528750199149.png,1
person,5,cdmrunv3,1527888599306.png,person_sketch_age5_cdm_run_v31527888599306.png,1
cup,7,cdmrunv3,1534113078748.png,cup_sketch_age7_cdm_run_v31534113078748.png,1
car,7,cdmrunv3,1527789844695.png,car_sketch_age7_cdm_run_v31527789844695.png,1
airplane,4,cdmrunv3,1530398644776.png,airplane_sketch_age4_cdm_run_v31530398644776.png,1
key,3,cdmrunv4,1539979793167.png,key_sketch_age3_cdm_run_v41539979793167.png,1
couch,6,cdmrunv3,1528399548613.png,couch_sketch_age6_cdm_run_v31528399548613.png,1
cup,3,cdmrunv3,1526502079646.png,cup_sketch_age3_cdm_run_v31526502079646.png,1
key,3,cdmrunv4,1541711372730.png,key_sketch_age3_cdm_run_v41541711372730.png,1
frog,3,cdmrunv4,1541800235680.png,frog_sketch_age3_cdm_run_v41541800235680.png,1
phone,4,cdmrunv4,1536864789035.png,phone_sketch_age4_cdm_run_v41536864789035.png,1
car,8,cdmrunv3,1533234855582.png,car_sketch_age8_cdm_run_v31533234855582.png,1
phone,3,cdmrunv4,1537386231788.png,phone_sketch_age3_cdm_run_v41537386231788.png,1
house,7,cdmrunv3,1533678925659.png,house_sketch_age7_cdm_run_v31533678925659.png,1
tree,3,cdmrunv3,1535749832868.png,tree_sketch_age3_cdm_run_v31535749832868.png,1
dog,5,cdmrunv3,1534023554835.png,dog_sketch_age5_cdm_run_v31534023554835.png,1
airplane,7,cdmrunv3,1531594033814.png,airplane_sketch_age7_cdm_run_v31531594033814.png,1
fish,9,cdmrunv3,1532804527096.png,fish_sketch_age9_cdm_run_v31532804527096.png,1
bowl,10,cdmrunv3,1529097018168.png,bowl_sketch_age10_cdm_run_v31529097018168.png,1
boat,5,cdmrunv3,1532810666315.png,boat_sketch_age5_cdm_run_v31532810666315.png,1
bear,4,cdmrunv4,1539971036537.png,bear_sketch_age4_cdm_run_v41539971036537.png,1
airplane,6,cdmrunv3,1531341196691.png,airplane_sketch_age6_cdm_run_v31531341196691.png,1
phone,6,cdmrunv4,1536522290128.png,phone_sketch_age6_cdm_run_v41536522290128.png,1
bowl,7,cdmrunv3,1529438726305.png,bowl_sketch_age7_cdm_run_v31529438726305.png,1
dog,8,cdmrunv3,1526249878999.png,dog_sketch_age8_cdm_run_v31526249878999.png,1
cup,6,cdmrunv3,1533852014228.png,cup_sketch_age6_cdm_run_v31533852014228.png,1
car,2,cdmrunv3,1534627260730.png,car_sketch_age2_cdm_run_v31534627260730.png,1
key,3,cdmrunv4,1540415097481.png,key_sketch_age3_cdm_run_v41540415097481.png,1
frog,9,cdmrunv4,1536527994140.png,frog_sketch_age9_cdm_run_v41536527994140.png,1
train,4,cdmrunv4,1539980270673.png,train_sketch_age4_cdm_run_v41539980270673.png,1
